profile_variant,scenario,scenario_seed,planner,total_time_s,max_blackout_s,mean_gap_s,average_silence_age_s,mean_collection_completion_s,meets_90s_budget,mission_feasible,runtime_ms,route
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_134,134,soft_penalty_w12,1246.326,68.346,34.051,9.723,576.365,1,1,369.181,N12 -> N07 -> N03 -> N08 -> N10 -> N01 -> N13 -> N14 -> N06 -> N09 -> N05 -> N02 -> N04 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_134,134,average_gap,1221.113,86.997,35.535,12.695,728.914,1,1,829.201,N05 -> N04 -> N09 -> N12 -> N10 -> N03 -> N11 -> N06 -> N02 -> N13 -> N14 -> N08 -> N07 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_134,134,freshness_focused,1357.101,151.75,44.344,18.759,598.177,0,1,831.807,N02 -> N01 -> N06 -> N14 -> N07 -> N12 -> N08 -> N11 -> N09 -> N10 -> N05 -> N03 -> N13 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_134,134,bounded_beta90,1267.084,54.037,37.185,9.019,596.636,1,1,1989.563,N04 -> N07 -> N03 -> N12 -> N10 -> N13 -> N09 -> N06 -> N08 -> N01 -> N14 -> N02 -> N05 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_135,135,protocol_aware_time,3339.993,72.628,38.209,4.214,1338.422,1,0,300.248,N10 -> N03 -> N09 -> N04 -> N07 -> N02 -> N05 -> N12 -> N14 -> N01 -> N11 -> N13 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_135,135,soft_penalty_w12,3339.993,72.628,38.209,4.214,1338.422,1,0,336.115,N10 -> N03 -> N09 -> N04 -> N07 -> N02 -> N05 -> N12 -> N14 -> N01 -> N11 -> N13 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_135,135,average_gap,3355.068,69.553,35.444,3.83,1338.472,1,0,872.779,N10 -> N05 -> N09 -> N04 -> N07 -> N02 -> N11 -> N12 -> N03 -> N01 -> N14 -> N13 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_135,135,freshness_focused,3642.643,284.272,59.676,15.508,1294.079,0,0,832.831,N11 -> N12 -> N05 -> N02 -> N07 -> N03 -> N09 -> N14 -> N04 -> N01 -> N10 -> N13 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_135,135,bounded_beta90,3339.993,72.628,38.209,4.214,1338.422,1,0,1908.907,N10 -> N03 -> N09 -> N04 -> N07 -> N02 -> N05 -> N12 -> N14 -> N01 -> N11 -> N13 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_136,136,protocol_aware_time,1416.985,103.899,34.526,10.393,373.236,0,1,174.855,N10 -> N05 -> N07 -> N02 -> N14 -> N09 -> N06 -> N11 -> N01 -> N04 -> N03 -> N13 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_136,136,soft_penalty_w12,1417.594,82.462,34.609,9.053,390.363,1,1,240.174,N10 -> N05 -> N07 -> N02 -> N14 -> N09 -> N06 -> N04 -> N11 -> N01 -> N13 -> N03 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_136,136,average_gap,1438.685,62.978,33.582,7.653,440.817,1,1,530.152,N03 -> N02 -> N14 -> N10 -> N09 -> N11 -> N04 -> N06 -> N01 -> N05 -> N13 -> N07 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_136,136,freshness_focused,1417.251,103.899,34.486,10.298,372.829,0,1,507.777,N10 -> N05 -> N07 -> N02 -> N14 -> N09 -> N04 -> N11 -> N01 -> N03 -> N06 -> N13 -> N12 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_136,136,bounded_beta90,1418.139,53.423,29.827,5.664,683.064,1,1,1341.772,N12 -> N10 -> N05 -> N14 -> N09 -> N04 -> N02 -> N11 -> N07 -> N13 -> N03 -> N06 -> N01 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_137,137,protocol_aware_time,1673.347,99.738,38.602,9.54,525.771,0,0,342.454,N05 -> N02 -> N04 -> N03 -> N13 -> N11 -> N09 -> N10 -> N06 -> N08 -> N01 -> N07 -> N14 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_137,137,soft_penalty_w12,1815.112,103.303,44.709,12.44,564.422,0,0,190.172,N04 -> N05 -> N02 -> N10 -> N09 -> N07 -> N06 -> N11 -> N13 -> N08 -> N01 -> N14 -> N12 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_137,137,average_gap,1754.548,70.206,35.813,7.127,778.556,1,0,709.247,N04 -> N05 -> N10 -> N09 -> N07 -> N06 -> N11 -> N12 -> N02 -> N08 -> N01 -> N03 -> N13 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_137,137,freshness_focused,1903.598,260.776,53.231,28.673,476.956,0,0,754.239,N04 -> N05 -> N02 -> N10 -> N09 -> N07 -> N06 -> N03 -> N13 -> N11 -> N08 -> N14 -> N12 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_137,137,bounded_beta90,1612.414,75.172,29.116,6.36,920.245,1,0,1624.247,N14 -> N08 -> N01 -> N06 -> N03 -> N05 -> N02 -> N10 -> N09 -> N07 -> N12 -> N04 -> N11 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,protocol_aware_time,2255.722,73.259,35.262,5.61,1290.719,1,0,383.135,N12 -> N14 -> N06 -> N01 -> N13 -> N07 -> N03 -> N09 -> N02 -> N04 -> N11 -> N05 -> N10 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,soft_penalty_w12,2342.587,103.271,39.585,7.248,1180.579,0,0,489.527,N12 -> N14 -> N08 -> N09 -> N07 -> N01 -> N13 -> N06 -> N03 -> N11 -> N05 -> N02 -> N04 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,average_gap,2376.979,88.034,32.964,5.155,1282.293,1,0,1145.574,N05 -> N10 -> N09 -> N01 -> N12 -> N04 -> N02 -> N14 -> N03 -> N13 -> N06 -> N07 -> N11 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,freshness_focused,2340.339,88.259,39.116,6.411,989.825,1,0,1188.906,N10 -> N02 -> N11 -> N07 -> N13 -> N01 -> N12 -> N14 -> N03 -> N09 -> N08 -> N05 -> N04 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,bounded_beta90,2209.85,64.361,29.594,3.948,574.555,1,0,2608.315,N11 -> N10 -> N02 -> N08 -> N06 -> N07 -> N13 -> N09 -> N01 -> N12 -> N14 -> N03 -> N04 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,protocol_aware_time,2753.538,115.151,32.185,5.16,1574.791,0,0,566.231,N06 -> N02 -> N13 -> N07 -> N03 -> N04 -> N12 -> N14 -> N09 -> N01 -> N08 -> N05 -> N11 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,soft_penalty_w12,2875.06,138.528,45.273,8.47,1119.109,0,0,417.172,N05 -> N13 -> N04 -> N01 -> N02 -> N03 -> N07 -> N11 -> N12 -> N14 -> N08 -> N10 -> N06 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,average_gap,2753.587,117.927,30.985,5.16,1582.023,0,0,1410.844,N06 -> N12 -> N03 -> N07 -> N13 -> N04 -> N02 -> N14 -> N09 -> N01 -> N08 -> N05 -> N11 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,freshness_focused,3177.377,263.101,63.373,19.459,1023.33,0,0,1379.486,N12 -> N13 -> N05 -> N02 -> N14 -> N04 -> N03 -> N11 -> N07 -> N01 -> N08 -> N10 -> N06 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,bounded_beta90,2753.538,115.151,32.185,5.16,1574.791,0,0,3174.397,N06 -> N02 -> N13 -> N07 -> N03 -> N04 -> N12 -> N14 -> N09 -> N01 -> N08 -> N05 -> N11 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,protocol_aware_time,1606.333,79.632,31.377,6.715,1137.922,1,0,385.265,N12 -> N03 -> N05 -> N01 -> N04 -> N09 -> N14 -> N11 -> N02 -> N08 -> N13 -> N10 -> N06 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,soft_penalty_w12,1676.536,97.929,37.579,9.04,903.29,0,0,412.19,N14 -> N09 -> N03 -> N01 -> N04 -> N06 -> N11 -> N02 -> N05 -> N13 -> N08 -> N12 -> N10 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,average_gap,1606.333,90.463,26.995,5.552,1208.685,0,0,932.237,N04 -> N12 -> N09 -> N01 -> N14 -> N03 -> N05 -> N11 -> N02 -> N08 -> N13 -> N10 -> N06 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,freshness_focused,1914.777,112.42,51.461,13.399,808.169,0,0,911.848,N06 -> N07 -> N02 -> N05 -> N04 -> N09 -> N03 -> N11 -> N14 -> N01 -> N10 -> N13 -> N08 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,bounded_beta90,1606.296,46.573,31.475,5.293,1138.781,1,0,2231.897,N12 -> N14 -> N03 -> N01 -> N04 -> N02 -> N05 -> N11 -> N09 -> N08 -> N13 -> N10 -> N06 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,protocol_aware_time,1991.528,95.573,46.271,11.556,1230.166,0,0,173.441,N13 -> N01 -> N05 -> N09 -> N11 -> N02 -> N10 -> N04 -> N12 -> N03 -> N14 -> N08 -> N07 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,soft_penalty_w12,1872.869,67.882,37.922,6.845,1100.431,1,0,222.331,N02 -> N08 -> N05 -> N11 -> N04 -> N01 -> N14 -> N12 -> N09 -> N07 -> N03 -> N10 -> N13 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,average_gap,1872.909,91.752,35.605,7.449,1203.566,0,0,609.891,N14 -> N01 -> N07 -> N09 -> N08 -> N02 -> N10 -> N12 -> N03 -> N11 -> N04 -> N05 -> N13 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,freshness_focused,2112.437,172.432,58.506,19.478,889.17,0,0,513.029,N13 -> N11 -> N05 -> N09 -> N08 -> N02 -> N07 -> N14 -> N04 -> N01 -> N12 -> N03 -> N10 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,bounded_beta90,1770.121,66.395,30.167,5.822,989.341,1,0,1199.397,N06 -> N12 -> N01 -> N13 -> N11 -> N08 -> N05 -> N02 -> N10 -> N04 -> N03 -> N07 -> N14 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,protocol_aware_time,1919.526,112.319,50.187,13.178,599.085,0,0,336.591,N14 -> N06 -> N03 -> N12 -> N11 -> N05 -> N10 -> N09 -> N02 -> N01 -> N07 -> N08 -> N04 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,soft_penalty_w12,1895.624,80.941,46.662,10.606,957.777,1,0,341.212,N11 -> N03 -> N06 -> N12 -> N10 -> N13 -> N05 -> N04 -> N14 -> N09 -> N02 -> N01 -> N07 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,average_gap,1987.605,131.486,46.586,11.627,661.104,0,0,941.64,N05 -> N08 -> N10 -> N12 -> N11 -> N03 -> N01 -> N09 -> N02 -> N06 -> N07 -> N14 -> N04 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,freshness_focused,1943.407,136.487,51.884,14.548,507.467,0,0,989.532,N02 -> N08 -> N03 -> N12 -> N06 -> N09 -> N11 -> N05 -> N14 -> N01 -> N10 -> N07 -> N13 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,bounded_beta90,1919.526,112.319,50.187,13.178,599.085,0,0,2110.943,N14 -> N06 -> N03 -> N12 -> N11 -> N05 -> N10 -> N09 -> N02 -> N01 -> N07 -> N08 -> N04 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,protocol_aware_time,2875.622,91.679,52.88,8.699,1283.477,0,0,277.067,N05 -> N02 -> N04 -> N10 -> N07 -> N08 -> N01 -> N12 -> N14 -> N03 -> N09 -> N11 -> N06 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,soft_penalty_w12,2758.393,106.221,38.455,5.96,1312.013,0,0,354.643,N12 -> N01 -> N10 -> N09 -> N03 -> N14 -> N04 -> N02 -> N05 -> N07 -> N13 -> N06 -> N08 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,average_gap,2882.296,100.844,39.139,5.862,1102.139,0,0,1018.432,N02 -> N05 -> N04 -> N06 -> N14 -> N09 -> N01 -> N03 -> N12 -> N11 -> N07 -> N10 -> N08 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,freshness_focused,2938.671,128.919,47.79,8.494,794.393,0,0,1061.349,N02 -> N05 -> N04 -> N11 -> N09 -> N03 -> N14 -> N07 -> N01 -> N06 -> N12 -> N10 -> N08 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,bounded_beta90,2842.219,76.32,47.64,7.644,1362.213,1,0,2046.889,N05 -> N01 -> N04 -> N10 -> N02 -> N08 -> N07 -> N12 -> N14 -> N03 -> N13 -> N11 -> N06 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,protocol_aware_time,1761.374,73.889,26.603,4.242,1033.501,1,0,427.746,N02 -> N07 -> N12 -> N04 -> N03 -> N05 -> N14 -> N13 -> N11 -> N09 -> N08 -> N10 -> N01 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,soft_penalty_w12,1905.265,83.524,35.745,7.234,928.336,1,0,448.464,N01 -> N07 -> N12 -> N04 -> N03 -> N02 -> N05 -> N14 -> N10 -> N09 -> N08 -> N13 -> N06 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,average_gap,1749.39,56.052,24.715,3.668,1037.999,1,0,1222.197,N02 -> N14 -> N12 -> N04 -> N03 -> N05 -> N06 -> N01 -> N11 -> N09 -> N08 -> N10 -> N13 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,freshness_focused,1910.647,74.817,37.209,7.487,768.243,1,0,1145.766,N02 -> N06 -> N05 -> N11 -> N10 -> N01 -> N09 -> N13 -> N07 -> N08 -> N04 -> N14 -> N12 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,bounded_beta90,1761.374,73.889,26.603,4.242,1033.501,1,0,2347.761,N02 -> N07 -> N12 -> N04 -> N03 -> N05 -> N14 -> N13 -> N11 -> N09 -> N08 -> N10 -> N01 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,protocol_aware_time,2071.969,82.287,40.423,7.361,1577.075,1,0,316.237,N14 -> N02 -> N04 -> N05 -> N09 -> N06 -> N10 -> N11 -> N07 -> N12 -> N13 -> N01 -> N03 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,soft_penalty_w12,2063.996,82.562,37.95,7.019,889.968,1,0,295.983,N02 -> N12 -> N10 -> N13 -> N01 -> N11 -> N07 -> N09 -> N08 -> N04 -> N06 -> N14 -> N05 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,average_gap,2311.97,76.107,35.721,5.501,1677.845,1,0,879.473,N05 -> N06 -> N14 -> N04 -> N02 -> N10 -> N09 -> N11 -> N07 -> N12 -> N13 -> N01 -> N03 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,freshness_focused,2356.603,78.377,38.708,6.306,679.408,1,0,970.634,N14 -> N03 -> N01 -> N13 -> N12 -> N06 -> N05 -> N08 -> N09 -> N02 -> N07 -> N04 -> N10 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,bounded_beta90,2043.957,88.557,41.87,8.641,896.086,1,0,1993.048,N13 -> N05 -> N11 -> N07 -> N12 -> N02 -> N01 -> N08 -> N09 -> N04 -> N10 -> N06 -> N14 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,protocol_aware_time,1679.492,90.673,32.048,7.243,1095.565,0,0,292.942,N10 -> N02 -> N11 -> N08 -> N05 -> N07 -> N03 -> N01 -> N04 -> N09 -> N12 -> N14 -> N13 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,soft_penalty_w12,1730.09,75.701,31.225,6.177,865.252,1,0,355.375,N11 -> N10 -> N14 -> N13 -> N07 -> N05 -> N06 -> N09 -> N02 -> N04 -> N12 -> N08 -> N03 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,average_gap,1679.605,70.112,27.622,5.275,962.821,1,0,833.886,N09 -> N14 -> N04 -> N07 -> N10 -> N13 -> N03 -> N02 -> N08 -> N12 -> N01 -> N05 -> N11 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,freshness_focused,2034.072,175.02,56.926,20.423,527.555,0,0,776.818,N01 -> N11 -> N06 -> N03 -> N05 -> N14 -> N13 -> N09 -> N10 -> N04 -> N08 -> N02 -> N12 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,bounded_beta90,1643.622,40.624,28.239,4.255,978.801,1,0,2055.534,N01 -> N05 -> N02 -> N11 -> N06 -> N12 -> N14 -> N13 -> N09 -> N07 -> N04 -> N03 -> N10 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,protocol_aware_time,1403.884,84.158,37.747,9.672,690.991,1,1,459.658,N09 -> N01 -> N14 -> N03 -> N04 -> N05 -> N06 -> N13 -> N02 -> N12 -> N11 -> N08 -> N07 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,soft_penalty_w12,1387.436,61.432,34.303,8.243,886.232,1,1,389.673,N06 -> N03 -> N11 -> N08 -> N05 -> N14 -> N01 -> N04 -> N09 -> N13 -> N12 -> N10 -> N02 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,average_gap,1400.62,88.448,33.022,8.879,830.33,1,1,1087.945,N11 -> N13 -> N03 -> N12 -> N01 -> N08 -> N09 -> N04 -> N06 -> N05 -> N14 -> N02 -> N07 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,freshness_focused,1510.058,97.135,44.752,12.491,529.164,0,0,1004.478,N10 -> N12 -> N11 -> N04 -> N01 -> N14 -> N02 -> N03 -> N05 -> N08 -> N09 -> N07 -> N06 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,bounded_beta90,1352.617,45.07,31.932,6.022,808.581,1,1,2314.46,N06 -> N13 -> N07 -> N10 -> N03 -> N02 -> N09 -> N12 -> N04 -> N05 -> N14 -> N01 -> N11 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,protocol_aware_time,3083.721,85.644,38.469,4.925,1529.958,1,0,303.199,N08 -> N09 -> N12 -> N05 -> N02 -> N14 -> N03 -> N01 -> N10 -> N04 -> N13 -> N06 -> N07 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,soft_penalty_w12,3114.31,100.13,41.715,5.657,1766.115,0,0,306.22,N05 -> N09 -> N06 -> N10 -> N08 -> N12 -> N03 -> N11 -> N04 -> N13 -> N01 -> N07 -> N02 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,average_gap,3086.043,127.253,37.929,6.006,1541.023,0,0,791.56,N08 -> N09 -> N12 -> N05 -> N02 -> N14 -> N06 -> N01 -> N10 -> N04 -> N13 -> N03 -> N07 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,freshness_focused,3263.066,128.087,50.799,8.623,1042.684,0,0,859.171,N11 -> N02 -> N14 -> N03 -> N01 -> N09 -> N06 -> N04 -> N13 -> N08 -> N07 -> N10 -> N12 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,bounded_beta90,3083.721,85.644,38.469,4.925,1529.958,1,0,1832.42,N08 -> N09 -> N12 -> N05 -> N02 -> N14 -> N03 -> N01 -> N10 -> N04 -> N13 -> N06 -> N07 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,protocol_aware_time,2270.452,140.337,51.38,11.969,1032.458,0,0,343.165,N03 -> N10 -> N12 -> N02 -> N09 -> N06 -> N13 -> N07 -> N04 -> N08 -> N14 -> N05 -> N01 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,soft_penalty_w12,2274.804,106.938,52.482,13.331,855.291,0,0,236.463,N03 -> N09 -> N10 -> N13 -> N04 -> N12 -> N05 -> N06 -> N02 -> N08 -> N14 -> N07 -> N01 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,average_gap,2276.585,118.261,47.649,10.42,1215.784,0,0,815.657,N02 -> N06 -> N10 -> N13 -> N04 -> N09 -> N01 -> N12 -> N03 -> N07 -> N08 -> N05 -> N14 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,freshness_focused,2448.53,180.003,59.255,18.372,639.495,0,0,811.768,N03 -> N07 -> N14 -> N12 -> N04 -> N05 -> N06 -> N01 -> N09 -> N10 -> N13 -> N08 -> N11 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,bounded_beta90,2140.409,73.775,41.465,7.818,1506.267,1,0,1853.025,N13 -> N02 -> N01 -> N11 -> N07 -> N08 -> N05 -> N03 -> N10 -> N14 -> N12 -> N06 -> N04 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,protocol_aware_time,4116.847,111.943,43.867,5.622,1792.974,0,0,435.742,N14 -> N03 -> N07 -> N13 -> N05 -> N10 -> N06 -> N01 -> N08 -> N09 -> N12 -> N04 -> N11 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,soft_penalty_w12,4308.052,85.461,51.647,5.819,2202.398,1,0,405.8,N14 -> N05 -> N11 -> N04 -> N01 -> N13 -> N06 -> N08 -> N07 -> N10 -> N09 -> N02 -> N03 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,average_gap,4116.847,102.3,39.574,4.766,1862.298,0,0,1133.747,N08 -> N07 -> N14 -> N03 -> N05 -> N10 -> N06 -> N01 -> N13 -> N09 -> N12 -> N04 -> N11 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,freshness_focused,4194.293,128.778,45.893,5.848,1521.226,0,0,1198.123,N12 -> N01 -> N05 -> N03 -> N07 -> N13 -> N06 -> N14 -> N08 -> N10 -> N09 -> N02 -> N04 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,bounded_beta90,4116.847,111.943,43.867,5.622,1792.974,0,0,2474.419,N14 -> N03 -> N07 -> N13 -> N05 -> N10 -> N06 -> N01 -> N08 -> N09 -> N12 -> N04 -> N11 -> N02
