profile_variant,scenario,scenario_seed,planner,node_count,lora_nodes,zigbee_nodes,ble_nodes,wifi_nodes,total_time_s,flight_distance_m,max_blackout_s,meets_90s_budget,mission_feasible,wait_time_s,service_time_s,protocol_switches,radio_obstacle_hits,runtime_ms,route
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,protocol_aware,14,3,5,1,5,2255.722,3056.545,73.259,1,0,236.057,1769.295,10,3,362.532,N12 -> N14 -> N06 -> N01 -> N13 -> N07 -> N03 -> N09 -> N02 -> N04 -> N11 -> N05 -> N10 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,bounded_blackout,14,3,5,1,5,2209.85,2739.306,64.361,1,0,181.919,1803.545,7,3,2608.315,N11 -> N10 -> N02 -> N08 -> N06 -> N07 -> N13 -> N09 -> N01 -> N12 -> N14 -> N03 -> N04 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,genetic_algorithm,14,3,5,1,5,2331.008,3075.917,103.897,0,0,339.659,1739.392,10,3,708.63,N02 -> N14 -> N01 -> N09 -> N07 -> N13 -> N03 -> N10 -> N12 -> N04 -> N05 -> N11 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_138,138,particle_swarm,14,3,5,1,5,2330.9,2967.934,85.981,1,0,238.43,1849.358,7,3,284.843,N12 -> N14 -> N03 -> N07 -> N13 -> N01 -> N09 -> N02 -> N04 -> N11 -> N05 -> N10 -> N08 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,distance_only,14,5,2,5,2,3468.55,2873.205,217.854,0,0,945.865,2259.016,8,1,0.025,N10 -> N11 -> N09 -> N08 -> N12 -> N04 -> N03 -> N13 -> N02 -> N01 -> N07 -> N05 -> N06 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,ordinary_collection,14,5,2,5,2,3353.807,2249.305,186.291,0,0,841.436,2305.956,8,1,8.7,N06 -> N09 -> N08 -> N12 -> N14 -> N03 -> N04 -> N13 -> N02 -> N01 -> N07 -> N05 -> N11 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,protocol_aware,14,5,2,5,2,2753.538,2542.283,115.151,0,0,206.08,2314.157,9,1,625.452,N06 -> N02 -> N13 -> N07 -> N03 -> N04 -> N12 -> N14 -> N09 -> N01 -> N08 -> N05 -> N11 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,bounded_blackout,14,5,2,5,2,2753.538,2542.283,115.151,0,0,206.08,2314.157,9,1,3174.397,N06 -> N02 -> N13 -> N07 -> N03 -> N04 -> N12 -> N14 -> N09 -> N01 -> N08 -> N05 -> N11 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,genetic_algorithm,14,5,2,5,2,2877.043,3438.301,81.77,1,0,255.705,2305.811,9,1,738.0,N13 -> N02 -> N04 -> N03 -> N05 -> N06 -> N12 -> N11 -> N08 -> N01 -> N07 -> N14 -> N10 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_139,139,particle_swarm,14,5,2,5,2,2877.043,3438.301,81.77,1,0,255.705,2305.811,9,1,277.027,N13 -> N02 -> N04 -> N03 -> N05 -> N06 -> N12 -> N11 -> N08 -> N01 -> N07 -> N14 -> N10 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,distance_only,14,3,5,3,3,2214.78,3016.64,217.929,0,0,835.525,1134.443,7,1,0.026,N01 -> N05 -> N03 -> N14 -> N04 -> N09 -> N06 -> N11 -> N02 -> N07 -> N10 -> N13 -> N08 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,ordinary_collection,14,3,5,3,3,2163.038,2379.644,156.371,0,0,822.244,1147.677,8,1,27.885,N01 -> N05 -> N03 -> N14 -> N12 -> N10 -> N13 -> N08 -> N11 -> N02 -> N06 -> N09 -> N04 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,protocol_aware,14,3,5,3,3,1606.333,2751.899,79.632,1,0,209.526,1173.48,8,1,409.09,N12 -> N03 -> N05 -> N01 -> N04 -> N09 -> N14 -> N11 -> N02 -> N08 -> N13 -> N10 -> N06 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,bounded_blackout,14,3,5,3,3,1606.296,3619.355,46.573,1,0,142.498,1170.074,7,1,2231.897,N12 -> N14 -> N03 -> N01 -> N04 -> N02 -> N05 -> N11 -> N09 -> N08 -> N13 -> N10 -> N06 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,genetic_algorithm,14,3,5,3,3,1606.333,3029.934,59.409,1,0,124.872,1235.571,8,1,740.634,N04 -> N09 -> N14 -> N01 -> N12 -> N03 -> N05 -> N11 -> N02 -> N08 -> N13 -> N10 -> N06 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_140,140,particle_swarm,14,3,5,3,3,1606.333,2751.899,79.632,1,0,209.526,1173.48,8,1,298.36,N12 -> N03 -> N05 -> N01 -> N04 -> N09 -> N14 -> N11 -> N02 -> N08 -> N13 -> N10 -> N06 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,distance_only,14,3,4,3,4,2576.897,2365.575,245.992,0,0,1084.601,1297.449,12,0,0.025,N06 -> N14 -> N10 -> N03 -> N07 -> N13 -> N05 -> N09 -> N01 -> N04 -> N11 -> N12 -> N08 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,ordinary_collection,14,3,4,3,4,2158.967,2614.051,102.898,0,0,647.707,1295.946,10,0,18.534,N06 -> N11 -> N12 -> N08 -> N02 -> N05 -> N13 -> N09 -> N04 -> N01 -> N07 -> N03 -> N10 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,protocol_aware,14,3,4,3,4,1991.528,3819.224,95.573,0,0,340.076,1336.87,9,0,167.299,N13 -> N01 -> N05 -> N09 -> N11 -> N02 -> N10 -> N04 -> N12 -> N03 -> N14 -> N08 -> N07 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,bounded_blackout,14,3,4,3,4,1770.121,3615.566,66.395,1,0,116.397,1355.918,8,0,1199.397,N06 -> N12 -> N01 -> N13 -> N11 -> N08 -> N05 -> N02 -> N10 -> N04 -> N03 -> N07 -> N14 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,genetic_algorithm,14,3,4,3,4,1992.751,3262.128,107.406,0,0,417.791,1306.265,10,0,655.017,N09 -> N13 -> N05 -> N03 -> N07 -> N11 -> N08 -> N01 -> N04 -> N14 -> N10 -> N12 -> N02 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_141,141,particle_swarm,14,3,4,3,4,1872.872,3501.243,103.673,0,0,265.9,1318.583,10,0,213.896,N14 -> N09 -> N01 -> N12 -> N04 -> N11 -> N08 -> N13 -> N07 -> N03 -> N05 -> N02 -> N10 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,distance_only,14,3,6,2,3,2370.756,2780.53,277.632,0,0,947.93,1190.261,11,1,0.025,N01 -> N08 -> N07 -> N10 -> N02 -> N13 -> N04 -> N09 -> N11 -> N03 -> N12 -> N06 -> N14 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,ordinary_collection,14,3,6,2,3,2155.949,2673.904,231.302,0,0,724.256,1208.046,9,1,11.097,N07 -> N05 -> N14 -> N03 -> N12 -> N06 -> N11 -> N09 -> N04 -> N13 -> N02 -> N10 -> N08 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,protocol_aware,14,3,6,2,3,1919.526,3183.131,112.319,0,0,445.661,1207.626,9,1,333.209,N14 -> N06 -> N03 -> N12 -> N11 -> N05 -> N10 -> N09 -> N02 -> N01 -> N07 -> N08 -> N04 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,bounded_blackout,14,3,6,2,3,1919.526,3183.131,112.319,0,0,445.661,1207.626,9,1,2110.943,N14 -> N06 -> N03 -> N12 -> N11 -> N05 -> N10 -> N09 -> N02 -> N01 -> N07 -> N08 -> N04 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,genetic_algorithm,14,3,6,2,3,1919.687,3187.563,93.673,0,0,452.551,1200.526,9,1,735.661,N14 -> N05 -> N11 -> N12 -> N03 -> N06 -> N10 -> N08 -> N07 -> N09 -> N02 -> N01 -> N04 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_142,142,particle_swarm,14,3,6,2,3,1919.686,3115.951,105.59,0,0,437.172,1221.894,9,1,226.617,N14 -> N05 -> N12 -> N03 -> N06 -> N11 -> N10 -> N08 -> N09 -> N02 -> N07 -> N01 -> N04 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,distance_only,14,5,4,4,1,3483.288,2612.308,256.034,0,0,1170.717,2107.437,10,1,0.025,N02 -> N04 -> N10 -> N12 -> N01 -> N08 -> N09 -> N07 -> N05 -> N11 -> N06 -> N03 -> N14 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,ordinary_collection,14,5,4,4,1,3110.039,2537.65,152.473,0,0,764.316,2146.451,11,1,15.026,N02 -> N05 -> N07 -> N11 -> N13 -> N06 -> N03 -> N14 -> N09 -> N08 -> N01 -> N12 -> N10 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,protocol_aware,14,5,4,4,1,2875.622,3655.04,91.679,0,0,456.187,2132.42,11,1,278.723,N05 -> N02 -> N04 -> N10 -> N07 -> N08 -> N01 -> N12 -> N14 -> N03 -> N09 -> N11 -> N06 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,bounded_blackout,14,5,4,4,1,2842.219,3375.854,76.32,1,0,397.209,2179.918,12,1,2046.889,N05 -> N01 -> N04 -> N10 -> N02 -> N08 -> N07 -> N12 -> N14 -> N03 -> N13 -> N11 -> N06 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,genetic_algorithm,14,5,4,4,1,2867.298,3842.804,89.066,1,0,293.627,2271.911,9,1,669.977,N08 -> N04 -> N09 -> N07 -> N01 -> N03 -> N14 -> N05 -> N06 -> N02 -> N12 -> N11 -> N10 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_143,143,particle_swarm,14,5,4,4,1,3023.539,4617.3,118.94,0,0,406.255,2254.706,10,1,195.989,N07 -> N14 -> N11 -> N02 -> N03 -> N12 -> N01 -> N05 -> N13 -> N04 -> N10 -> N09 -> N06 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,distance_only,14,2,1,3,8,2207.589,2451.748,177.594,0,0,615.949,1384.386,9,3,0.025,N01 -> N06 -> N02 -> N11 -> N07 -> N09 -> N08 -> N13 -> N10 -> N14 -> N04 -> N05 -> N12 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,ordinary_collection,14,2,1,3,8,2397.798,2066.682,257.594,0,0,841.171,1381.923,10,3,21.249,N01 -> N13 -> N08 -> N09 -> N07 -> N11 -> N10 -> N12 -> N03 -> N05 -> N04 -> N14 -> N02 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,protocol_aware,14,2,1,3,8,1761.374,2859.455,73.889,1,0,120.43,1399.225,8,3,419.565,N02 -> N07 -> N12 -> N04 -> N03 -> N05 -> N14 -> N13 -> N11 -> N09 -> N08 -> N10 -> N01 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,bounded_blackout,14,2,1,3,8,1761.374,2859.455,73.889,1,0,120.43,1399.225,8,3,2347.761,N02 -> N07 -> N12 -> N04 -> N03 -> N05 -> N14 -> N13 -> N11 -> N09 -> N08 -> N10 -> N01 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,genetic_algorithm,14,2,1,3,8,1907.321,2924.39,105.132,0,0,280.282,1379.831,9,3,764.351,N01 -> N06 -> N10 -> N13 -> N07 -> N09 -> N08 -> N14 -> N04 -> N02 -> N11 -> N05 -> N12 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_144,144,particle_swarm,14,2,1,3,8,1791.159,3051.116,67.354,1,0,124.25,1408.989,11,3,260.75,N02 -> N06 -> N12 -> N04 -> N03 -> N07 -> N10 -> N14 -> N05 -> N11 -> N09 -> N13 -> N01 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,distance_only,14,1,4,1,8,2592.864,2617.332,235.045,0,0,840.451,1496.11,6,1,0.025,N03 -> N14 -> N08 -> N09 -> N02 -> N04 -> N12 -> N01 -> N13 -> N07 -> N10 -> N06 -> N05 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,ordinary_collection,14,1,4,1,8,2560.421,2525.552,164.38,0,0,692.395,1620.71,7,1,9.204,N03 -> N14 -> N05 -> N11 -> N06 -> N10 -> N07 -> N13 -> N12 -> N01 -> N04 -> N02 -> N09 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,protocol_aware,14,1,4,1,8,2071.969,3675.287,82.287,1,0,214.036,1498.029,7,1,315.121,N14 -> N02 -> N04 -> N05 -> N09 -> N06 -> N10 -> N11 -> N07 -> N12 -> N13 -> N01 -> N03 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,bounded_blackout,14,1,4,1,8,2043.957,3984.858,88.557,1,0,208.934,1444.804,5,1,1993.048,N13 -> N05 -> N11 -> N07 -> N12 -> N02 -> N01 -> N08 -> N09 -> N04 -> N10 -> N06 -> N14 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,genetic_algorithm,14,1,4,1,8,2056.195,3834.658,94.444,0,0,230.257,1450.428,9,1,698.469,N02 -> N06 -> N10 -> N13 -> N07 -> N12 -> N09 -> N01 -> N08 -> N04 -> N11 -> N14 -> N05 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_145,145,particle_swarm,14,1,4,1,8,2056.2,4045.8,92.131,0,0,209.267,1450.747,9,1,240.382,N13 -> N07 -> N12 -> N09 -> N06 -> N10 -> N01 -> N08 -> N02 -> N04 -> N11 -> N14 -> N05 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,distance_only,14,3,3,1,7,2248.039,2434.96,188.98,0,0,828.609,1235.746,8,1,0.027,N07 -> N02 -> N08 -> N03 -> N01 -> N11 -> N06 -> N10 -> N05 -> N12 -> N09 -> N04 -> N13 -> N14
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,ordinary_collection,14,3,3,1,7,2401.165,2239.248,213.239,0,0,992.641,1239.604,8,1,16.438,N07 -> N02 -> N08 -> N05 -> N12 -> N09 -> N04 -> N13 -> N14 -> N10 -> N06 -> N11 -> N01 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,protocol_aware,14,3,3,1,7,1679.492,2893.792,90.673,0,0,223.423,1237.773,9,1,273.236,N10 -> N02 -> N11 -> N08 -> N05 -> N07 -> N03 -> N01 -> N04 -> N09 -> N12 -> N14 -> N13 -> N06
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,bounded_blackout,14,3,3,1,7,1643.622,2888.28,40.624,1,0,165.406,1260.335,10,1,2055.534,N01 -> N05 -> N02 -> N11 -> N06 -> N12 -> N14 -> N13 -> N09 -> N07 -> N04 -> N03 -> N10 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,genetic_algorithm,14,3,3,1,7,1728.997,2465.412,108.156,0,0,296.634,1246.382,8,1,673.453,N04 -> N09 -> N10 -> N05 -> N06 -> N14 -> N13 -> N11 -> N01 -> N02 -> N03 -> N08 -> N12 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_146,146,particle_swarm,14,3,3,1,7,1728.742,2471.194,107.874,0,0,296.567,1245.757,6,1,222.308,N04 -> N09 -> N10 -> N05 -> N11 -> N06 -> N14 -> N13 -> N01 -> N02 -> N03 -> N08 -> N12 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,distance_only,14,3,4,4,3,2259.022,2529.724,258.427,0,0,1216.637,855.936,9,0,0.024,N10 -> N05 -> N06 -> N02 -> N03 -> N14 -> N08 -> N13 -> N11 -> N07 -> N12 -> N09 -> N01 -> N04
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,ordinary_collection,14,3,4,4,3,2027.589,2251.465,231.886,0,0,986.631,875.017,11,0,13.654,N10 -> N05 -> N06 -> N07 -> N11 -> N08 -> N13 -> N14 -> N03 -> N02 -> N04 -> N01 -> N12 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,protocol_aware,14,3,4,4,3,1403.884,3464.688,84.158,1,1,269.843,878.682,9,0,440.899,N09 -> N01 -> N14 -> N03 -> N04 -> N05 -> N06 -> N13 -> N02 -> N12 -> N11 -> N08 -> N07 -> N10
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,bounded_blackout,14,3,4,4,3,1352.617,4100.978,45.07,1,1,136.521,913.84,9,0,2314.46,N06 -> N13 -> N07 -> N10 -> N03 -> N02 -> N09 -> N12 -> N04 -> N05 -> N14 -> N01 -> N11 -> N08
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,genetic_algorithm,14,3,4,4,3,1510.963,2840.916,120.811,0,0,370.984,930.595,12,0,714.152,N06 -> N05 -> N10 -> N08 -> N07 -> N14 -> N03 -> N12 -> N01 -> N04 -> N09 -> N02 -> N11 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_147,147,particle_swarm,14,3,4,4,3,1510.963,2840.916,120.811,0,0,370.984,930.595,12,0,234.461,N06 -> N05 -> N10 -> N08 -> N07 -> N14 -> N03 -> N12 -> N01 -> N04 -> N09 -> N02 -> N11 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,distance_only,14,6,2,3,3,3563.063,1993.365,281.058,0,0,862.407,2510.884,11,3,0.033,N14 -> N04 -> N02 -> N03 -> N11 -> N13 -> N01 -> N07 -> N09 -> N06 -> N08 -> N10 -> N12 -> N05
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,ordinary_collection,14,6,2,3,3,3829.332,1924.981,248.266,0,0,1156.58,2489.49,11,3,20.712,N14 -> N04 -> N02 -> N10 -> N08 -> N06 -> N09 -> N07 -> N12 -> N05 -> N01 -> N13 -> N03 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,protocol_aware,14,6,2,3,3,3083.721,3098.024,85.644,1,0,237.501,2551.282,9,3,274.87,N08 -> N09 -> N12 -> N05 -> N02 -> N14 -> N03 -> N01 -> N10 -> N04 -> N13 -> N06 -> N07 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,bounded_blackout,14,6,2,3,3,3083.721,3098.024,85.644,1,0,237.501,2551.282,9,3,1832.42,N08 -> N09 -> N12 -> N05 -> N02 -> N14 -> N03 -> N01 -> N10 -> N04 -> N13 -> N06 -> N07 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,genetic_algorithm,14,6,2,3,3,3083.721,3098.024,85.644,1,0,237.501,2551.282,9,3,694.102,N08 -> N09 -> N12 -> N05 -> N02 -> N14 -> N03 -> N01 -> N10 -> N04 -> N13 -> N06 -> N07 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_148,148,particle_swarm,14,6,2,3,3,3068.071,3111.722,85.644,1,0,220.669,2551.159,8,3,251.866,N08 -> N09 -> N12 -> N05 -> N14 -> N02 -> N03 -> N11 -> N01 -> N10 -> N04 -> N13 -> N06 -> N07
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,distance_only,14,4,5,1,4,2861.813,3069.003,226.586,0,0,1096.129,1476.479,11,3,0.027,N03 -> N07 -> N05 -> N02 -> N04 -> N12 -> N06 -> N11 -> N14 -> N01 -> N13 -> N08 -> N10 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,ordinary_collection,14,4,5,1,4,2591.533,2476.555,289.441,0,0,877.777,1480.38,12,3,15.197,N01 -> N13 -> N10 -> N08 -> N14 -> N06 -> N11 -> N12 -> N09 -> N04 -> N02 -> N05 -> N07 -> N03
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,protocol_aware,14,4,5,1,4,2270.452,3449.347,140.337,0,0,399.657,1545.749,11,3,290.64,N03 -> N10 -> N12 -> N02 -> N09 -> N06 -> N13 -> N07 -> N04 -> N08 -> N14 -> N05 -> N01 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,bounded_blackout,14,4,5,1,4,2140.409,3212.474,73.775,1,0,275.251,1562.433,10,3,1853.025,N13 -> N02 -> N01 -> N11 -> N07 -> N08 -> N05 -> N03 -> N10 -> N14 -> N12 -> N06 -> N04 -> N09
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,genetic_algorithm,14,4,5,1,4,2272.355,3069.768,115.337,0,0,468.133,1514.945,9,3,680.615,N01 -> N03 -> N13 -> N10 -> N04 -> N09 -> N12 -> N14 -> N05 -> N07 -> N08 -> N06 -> N02 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_149,149,particle_swarm,14,4,5,1,4,2270.27,3726.033,98.206,0,0,432.94,1486.21,9,3,234.206,N01 -> N10 -> N07 -> N05 -> N03 -> N09 -> N12 -> N13 -> N08 -> N06 -> N04 -> N14 -> N02 -> N11
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,distance_only,14,8,1,3,2,5226.67,2834.525,284.583,0,0,1420.457,3559.025,9,3,0.027,N11 -> N12 -> N13 -> N04 -> N05 -> N08 -> N06 -> N07 -> N14 -> N10 -> N09 -> N03 -> N02 -> N01
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,ordinary_collection,14,8,1,3,2,4946.282,2373.674,228.701,0,0,1351.847,3387.437,9,3,17.694,N11 -> N03 -> N10 -> N14 -> N07 -> N09 -> N06 -> N05 -> N08 -> N01 -> N02 -> N04 -> N13 -> N12
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,protocol_aware,14,8,1,3,2,4116.847,2548.688,111.943,0,0,384.549,3510.037,9,3,405.305,N14 -> N03 -> N07 -> N13 -> N05 -> N10 -> N06 -> N01 -> N08 -> N09 -> N12 -> N04 -> N11 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,bounded_blackout,14,8,1,3,2,4116.847,2548.688,111.943,0,0,384.549,3510.037,9,3,2474.419,N14 -> N03 -> N07 -> N13 -> N05 -> N10 -> N06 -> N01 -> N08 -> N09 -> N12 -> N04 -> N11 -> N02
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,genetic_algorithm,14,8,1,3,2,4287.591,3142.719,119.964,0,0,526.624,3486.904,9,3,785.166,N07 -> N05 -> N02 -> N04 -> N01 -> N08 -> N06 -> N03 -> N14 -> N10 -> N09 -> N11 -> N12 -> N13
public_measurement_informed,random_heterogeneous_iot_public_measurement_informed_seed_150,150,particle_swarm,14,8,1,3,2,4285.391,3142.719,125.074,0,0,495.872,3515.455,9,3,293.494,N07 -> N05 -> N11 -> N04 -> N01 -> N03 -> N06 -> N14 -> N08 -> N09 -> N10 -> N12 -> N02 -> N13
